,team,conference,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,avg_talent,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving,sacks,tacklesForLoss,norm_power_rank,norm_pr
879,Rice,American Athletic,2023,16.360565715173806,247.0,16.0,24.0,9.0,7.0,13.0,0.0,98.0,16.0,1.0,548.0,26.0,3282.0,431.0,268.0,5.0,29.0,74.0,628.0,24201.0,50.5,223.0,22.0,387.0,21.0,1436.0,60.0,158.0,4718.0,25.0,82.23076923076923,46.74151857835217,75.10312750601443,403.35,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",0.33,81.58449999999999,-3.93,83.0,88.0,82.0,40.948,54.22,38.389,13.0,6.0,7.0,8.0,4.0,4.0,46.33362185759444,61.425790019326485,59.43998352209641,56.31304343278853,51.62481909406742,38.40679895901107,46.69376063568407,46.04584040747031,63.694303201506585,59.23367332127914,88.12438663878054,57.599572914514,25.130677912809475,38.95208070617906,72.11081441922562,71.1,68.7,35.773721795943175,2.396415065015801,18.769230769230766,51.827424749163896,46.74151857835217,39.50000000000004,-3.6633663366336577,88.12438663878054,46.33362185759444,59.43998352209641,416.1247435994834,57.59957291451402,59.66178428761651,51.62481909406742,59.233673321279134,61.425790019326506,56.31304343278855,171.0694075244819,55.72848854119207,5.6,103.0,40.36730977017709,81.0,147.34342965520833,1.5091628403728012,93.0,28.81328671328672,65.0,2000.5046589807328,28.0,376.65,171.8,71.0,369.575451413413,44,416.4230377161107,24,101.0,51.0,41.0,22.0,53.0,131.0,59.0,-3.1,0.8935833333333334,65,-1.62,-4.09,-5.69,89,-5.123,87,19.0,59.0,-0.29156484007326977,-2.69
880,UTEP,Conference USA,2021,8.775137584978957,234.0,19.0,24.0,10.0,9.0,13.0,0.0,55.0,14.0,1.0,626.0,37.0,3278.0,366.0,200.0,8.0,19.0,110.0,972.0,24875.0,1.0,136.0,26.0,481.0,18.0,1820.0,57.0,180.0,5098.0,24.0,77.72500000000001,27.745310957551823,92.09614404620348,414.58,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']",0.554,76.55250000000001,-12.042,110.0,90.0,120.0,40.858,40.429,29.354,13.0,7.0,6.0,8.0,4.0,4.0,31.07173419135836,69.30905975454684,91.90475875167655,54.03155826963575,54.65345768244498,40.28839078893583,73.05078701155753,69.36390398550725,29.690318940625943,66.61831604808457,47.91863282376693,39.62702702702703,64.44050088217487,23.728994082840245,37.65357142857144,73.0,71.1,20.90343342505085,1.706830689543542,23.275,59.95632144685206,27.745310957551823,20.46153846153844,2.3333333333333286,47.91863282376693,31.07173419135836,91.90475875167655,280.9403038640985,39.62702702702703,26.352112676056336,54.65345768244498,66.61831604808458,69.30905975454684,54.03155826963579,145.83425608263636,61.264814116291184,-9.3,91.0,118.68335414577368,85.0,85.32925519366245,3.459809741183284,127.0,20.24968814968814,110.0,2151.266759730357,14.0,365.42,193.2,52.0,362.6167553325804,63,366.2937554539988,43,119.0,114.0,26.0,3.0,72.0,113.0,124.0,-2.8,0.9168333333333334,94,-1.43,-3.64,-4.99,78,-4.066,80,25.0,72.0,-0.29572448940849766,-2.72
881,Nevada,Mountain West,2018,33.78048780487805,272.0,16.0,30.0,10.0,7.0,13.0,1.0,141.0,17.0,1.0,293.0,16.0,3595.0,492.0,294.0,11.0,25.0,77.0,738.0,22736.0,34.0,213.0,19.0,436.0,24.0,1975.0,60.0,185.0,5570.0,27.0,79.69230769230768,14.479365079365069,43.19001721170395,378.93,#002d62,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2440.png']",0.0785,55.25,-4.174,84.0,70.0,94.0,60.283,34.305,46.997,13.0,8.0,5.0,8.0,5.0,3.0,42.230849024978056,80.02042611482278,50.2943447940776,41.866067494327865,36.46839621015236,37.89115646258503,50.34772332068819,29.65116279069767,50.91353511960602,74.69852099962124,54.54258242898776,51.14129554655871,56.96274695328644,44.58227848101262,48.009032258064536,70.7,70.5,37.04630846102362,3.980044345898005,21.307692307692307,40.89744616925387,14.479365079365069,43.127659574468055,1.2149532710280653,54.54258242898776,42.230849024978056,50.2943447940776,427.69371328203295,51.1412955465587,45.16248153618907,36.46839621015236,74.69852099962125,80.02042611482278,41.866067494327886,157.12084842153914,54.26310077299666,-0.4,77.0,47.14126837749153,82.0,81.5307472189799,1.725533897463072,108.0,29.32302631578947,75.0,1037.742456566191,91.0,401.07,227.8,8.0,316.35733072248166,74,376.30004032369874,61,99.0,82.0,18.0,47.0,97.0,113.0,83.0,-3.2,0.9361666666666668,85,-0.24,-2.73,-4.15,68,-3.47,66,35.0,103.0,-0.29582981740263087,-2.72
882,Colorado State,Mountain West,2016,22.640352363205157,292.0,13.0,23.0,8.0,5.0,13.0,1.0,85.0,7.0,1.0,711.0,35.0,3181.0,361.0,218.0,8.0,29.0,78.0,699.0,22858.0,25.75,174.0,25.0,539.0,30.0,2831.0,73.0,173.0,6012.0,15.0,58.75,54.39617691154422,57.61920228660517,380.97,#1e4d2b,#c8c372,"['http://a.espncdn.com/i/teamlogos/ncaa/500/36.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/36.png']",0.2726666666666666,41.90466666666666,-0.848,74.0,77.0,82.0,34.128,62.352,52.572,13.0,7.0,6.0,8.0,5.0,3.0,63.71457784661476,42.96899953029592,57.09528340237125,40.69336116052045,71.98536690833708,82.03568161024705,23.833586800976448,45.37931034482759,55.07143693271863,27.452458639677808,79.39350808269467,20.538610976202023,41.24610378704331,59.26857142857142,22.259615384615387,68.2,71.5,20.34887324138504,2.967304760291377,42.25,48.31824080749823,54.39617691154422,62.4842105263157,5.999999999999986,79.39350808269467,63.71457784661476,57.09528340237125,275.89884764895487,20.53861097620204,51.11111111111112,71.98536690833708,27.4524586396778,42.96899953029592,40.69336116052047,168.31364231448885,50.65167458130288,5.2,64.0,46.23454328930698,74.0,98.277336543632,2.53353722190745,99.0,30.574285714285708,51.0,1725.6511994629302,38.0,399.03,153.6,103.0,437.3265760798127,17,254.3637929688578,109,97.0,30.0,61.0,38.0,107.0,77.0,72.0,-3.2,0.8364166666666667,34,,,,119,,119,29.0,82.0,-0.29966221318063163,-2.76
883,Indiana,Big Ten,2018,63.14634146341464,279.0,13.0,27.0,8.0,13.0,12.0,1.0,85.0,13.0,1.0,325.0,18.0,3089.0,480.0,315.0,13.0,20.0,71.0,727.0,20738.0,34.0,147.0,16.0,428.0,17.0,1888.0,78.0,184.0,4977.0,21.0,44.15384615384615,49.26031746031745,34.36351118760758,345.63,#990000,#edebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/84.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/84.png']",0.354,28.561,1.876,63.0,62.0,15.0,48.273,57.891,45.099,12.0,5.0,7.0,9.0,2.0,7.0,54.18807782144705,50.16970233520223,14.919127990222734,54.48371024612652,32.623272210725126,60.8125,28.577364255532217,43.23576583801125,76.45485873523894,55.36902298627734,42.39861029892332,41.86844486782567,45.45210180994631,50.98734177215189,51.71354838709678,69.5,70.0,55.07875306757699,6.649667405764967,56.84615384615385,24.389183775663497,49.26031746031745,55.76595744680851,0.2803738317757052,42.39861029892332,54.18807782144705,14.919127990222734,591.6250278870635,41.86844486782567,46.771048744460856,32.623272210725126,55.36902298627735,50.16970233520224,54.48371024612651,148.93641556973617,43.62548559833351,-3.5,70.0,47.03387986599499,83.0,66.77470728405672,1.2288188729885483,63.0,27.74305555555556,86.0,1208.675898355326,74.0,374.37,206.0,29.0,284.5062943490024,99,373.2950533957787,65,55.0,50.0,89.0,121.0,66.0,29.0,79.0,-3.3,0.8233333333333334,21,0.17,-2.66,-4.9,66,-3.654,71,22.0,68.0,-0.30507894589285256,-2.81
884,South Florida,American Athletic,2018,25.95528455284553,265.0,10.0,17.0,10.0,10.0,13.0,0.0,163.0,12.0,67.0,1166.0,50.0,3168.0,432.0,252.0,11.0,17.0,93.0,833.0,19657.0,1.0,82.0,21.0,515.0,26.0,2516.0,69.0,178.0,5684.0,22.0,59.38461538461538,36.58412698412698,52.54475043029259,327.62,#004A36,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/58.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/58.png']",0.1096666666666666,27.688,-7.877,94.0,87.0,88.0,47.099,37.532,51.668,13.0,7.0,6.0,8.0,3.0,5.0,50.9468216863975,57.491871720162095,50.60641621500517,32.81220062517491,44.45868317114853,47.93176972281452,33.215372070948135,24.8817500985416,61.85281502783504,54.92676399257043,25.10835540573079,44.47135032150513,50.52281567565906,51.12658227848101,39.45032258064518,69.6,70.8,54.70538512477469,3.268662232076866,41.61538461538461,15.460841261892824,36.58412698412698,54.71276595744687,1.7757009345794472,25.10835540573079,50.9468216863975,50.60641621500517,588.2307738615881,44.47135032150512,31.27031019202363,44.45868317114853,54.92676399257044,57.49187172016211,32.81220062517494,136.04975688991675,48.54045956840978,-8.4,83.0,46.9411268671136,84.0,89.78228120046916,1.4161108820124508,82.0,28.42476190476191,82.0,1441.93781690866,48.0,452.38,207.2,28.0,303.3940005505257,88,315.8870743664344,103,59.0,61.0,75.0,46.0,104.0,69.0,103.0,-3.3,0.924,76,-1.1,-3.6,-5.07,87,-4.311,84,29.0,88.0,-0.30507894589285256,-2.81
885,Middle Tennessee,Conference USA,2021,8.775137584978957,258.0,15.0,31.0,8.0,16.0,13.0,3.0,314.0,13.0,1.0,333.0,18.0,3100.0,463.0,296.0,17.0,28.0,86.0,736.0,23574.0,67.0,341.0,23.0,457.0,15.0,1608.0,58.0,185.0,4708.0,21.0,30.700000000000003,26.702862783810478,40.33429590623408,392.9,#006db6,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2393.png']",0.2263333333333333,32.98433333333333,-4.63,87.0,80.0,111.0,57.59,31.8,59.504,13.0,7.0,6.0,8.0,4.0,4.0,38.94541596815603,59.67972716280187,48.89895404778318,58.60655633355253,35.7354810956416,47.767170555372985,57.681826712543,44.44801682692309,70.71318575553418,62.728187064056,60.25604128120887,59.30156472261736,88.7109072588717,57.236686390532526,38.71428571428572,68.5,71.1,35.8614068668501,1.706830689543542,70.30000000000001,47.74953079679233,26.702862783810478,58.53846153846153,2.3333333333333286,60.25604128120887,38.94541596815603,48.89895404778318,416.92188060772816,59.30156472261735,56.267605633802816,35.7354810956416,62.72818706405601,59.67972716280187,58.60655633355256,170.70875941825446,50.765720278665206,0.9,90.0,118.28806062145163,86.0,82.93422276457876,1.7653187185262766,94.0,35.92608695652173,21.0,1103.9376228858632,107.0,387.1,252.6,6.0,346.5215760512382,77,394.1915235797708,18,91.0,106.0,52.0,69.0,58.0,10.0,82.0,-2.9,0.8949166666666667,74,-0.82,-3.2,-4.77,73,-3.684,73,32.0,89.0,-0.30627159053966496,-2.82
886,Navy,American Athletic,2014,20.128345724907064,269.0,14.0,24.0,17.0,5.0,13.0,1.0,279.0,5.0,1.0,835.0,41.0,1058.0,130.0,62.0,13.0,9.0,33.0,322.0,23556.0,1.0,34.0,10.0,727.0,45.0,4395.0,76.0,159.0,5453.0,22.0,60.400000000000006,70.96191860465116,69.24237768848973,392.6,#00225b,#b5a67c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2426.png']",0.374,7.353,0.593,69.0,68.0,81.0,37.89,61.471,43.343,13.0,8.0,5.0,0.0,0.0,0.0,88.34703709350012,23.222895661168025,49.13276943599618,93.35520204011668,80.86888788326206,91.97698901772594,9.678998842081448,53.39756097560976,74.32211296170374,51.435351190824925,91.61199397791904,56.2698127547848,41.83384032026705,49.61431411530815,41.0566037735849,70.7,68.8,28.470567121320897,2.7389405204460973,40.60000000000001,48.445015232065,70.96191860465116,50.851063829787215,0.5,91.61199397791904,88.34703709350012,49.13276943599618,349.73242837564453,56.269812754784766,100.0,80.86888788326206,51.435351190824925,23.22289566116801,93.35520204011668,206.6884921123275,64.39369055081133,12.8,61.0,82.83179757344578,78.0,109.10134702962912,0.9207038692281136,28.0,21.86585365853658,111.0,2124.6667398163063,22.0,387.4,50.0,125.0,461.2309903657929,23,393.0595393577928,49,113.0,8.0,118.0,95.0,6.0,92.0,1.0,-3.2,0.8828333333333332,61,0.46,-2.01,-3.55,51,-2.716,50,,,-0.30660034099602324,-2.82
887,Maryland,Big Ten,2019,88.3154730513659,201.0,8.0,26.0,9.0,9.0,12.0,0.0,94.0,12.0,50.5,1023.0,45.0,2088.0,342.0,172.0,10.0,16.0,70.0,585.0,18541.0,34.0,123.0,9.0,425.0,23.0,2034.0,54.0,169.0,4122.0,21.0,70.30000000000001,20.936082474226808,20.707750952986014,309.02,#D5002B,#ffcd00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/120.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/120.png']",-0.0316666666666666,-5.016,-5.574,89.0,95.0,27.0,45.871,29.736,67.317,12.0,3.0,9.0,9.0,1.0,8.0,22.445717993079583,40.807733534838974,83.34201128354877,73.89556681480042,29.86740377305938,41.27985414767548,76.42616758748744,29.12701974865348,50.14195745058362,51.25017412459229,62.514690648837,35.3067351237122,39.93031508586222,49.54016620498615,63.53342428376533,70.4,70.0,69.31303201856149,8.937770277396899,30.7,1.0,20.936082474226808,51.53124999999994,-2.079207920792072,62.514690648837,22.445717993079583,83.34201128354877,721.0275638051045,35.30673512371219,65.71428571428572,29.86740377305938,51.25017412459229,40.80773353483896,73.89556681480042,147.3078816588242,50.26810125398657,-5.4,94.0,94.30418193329368,82.0,50.83966767902434,0.8113420753469655,16.0,35.99999999999999,18.0,649.2675104686551,127.0,410.98,221.2,70.0,365.4160116386738,68,344.0626110809463,79,26.0,123.0,97.0,2.0,17.0,102.0,29.0,-2.8,0.8637272727272728,66,-2.45,-4.65,-6.52,104,-5.45,105,34.0,108.0,-0.3067177846264641,-2.82
888,Western Kentucky,Conference USA,2020,17.02756221568103,197.0,18.0,32.0,11.0,4.0,12.0,1.0,69.0,4.0,1.0,492.0,31.0,1984.0,369.0,208.0,6.0,12.0,54.0,481.0,20839.0,1.0,28.0,11.0,389.0,11.0,1500.0,50.0,156.0,3484.0,15.0,56.6875,30.82375,56.6875,347.32,#F32026,#b3b5b8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/98.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/98.png']",0.0339999999999999,9.5515,-10.017,106.0,105.0,62.0,42.811,17.56,51.81,12.0,5.0,7.0,7.0,4.0,3.0,47.92306828977743,65.40222864218879,1.0,50.78914746834173,27.8832483039923,67.528,61.362309249377525,35.434782608695656,64.94515062865207,66.18218218855715,57.23817887159386,41.27596332411758,67.2804956093184,24.881950384944417,39.0925925925926,72.3,71.7,35.33364661654135,2.457051110516457,44.3125,79.65184058411924,30.82375,24.462427745664783,3.7931034482758577,57.23817887159386,47.92306828977743,1.0,412.124060150376,41.27596332411758,53.57772020725388,27.8832483039923,66.18218218855716,65.40222864218877,50.78914746834173,154.4047292690314,43.19664581547624,-6.6,83.0,78.98035652772633,84.0,132.34765189203034,1.1671242873432155,97.0,17.81642228739004,115.0,1470.930833333333,92.0,372.68,121.20000000000002,68.0,287.8167550996855,119,363.1220474531456,49,91.0,86.0,36.0,127.0,56.0,103.0,71.0,-2.6,0.9534545454545454,107,-2.07,-4.14,-5.57,113,-4.561,115,23.0,74.0,-0.31023749296909464,-2.86
889,Wyoming,Mountain West,2023,22.32528622493913,242.0,6.0,9.0,5.0,11.0,13.0,1.0,120.0,6.0,1.0,258.0,18.0,2191.0,304.0,189.0,11.0,20.0,51.0,434.0,23597.0,1.0,33.0,9.0,468.0,19.0,2060.0,56.0,152.0,4251.0,11.0,21.307692307692307,43.12697899838449,75.10312750601443,393.28,#492f24,#ffc425,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2751.png']",0.2165,39.4895,-2.253,77.0,51.0,78.0,53.897,49.133,53.403,13.0,9.0,4.0,8.0,5.0,3.0,43.5695443300155,49.450871868751534,29.10166948309424,66.20307471329309,43.703616639580105,83.6257016840417,33.41984062969913,48.19956260251507,58.91484936291826,51.96817033815076,58.7767113783534,62.39075890740671,31.52539275602317,38.70239596469105,40.12416555407208,71.2,71.9,21.81534604573426,2.9386623840853754,79.69230769230768,45.76521739130433,43.12697899838449,38.58333333333329,2.673267326732713,58.7767113783534,43.5695443300155,29.10166948309424,289.23041859758416,62.39075890740673,85.23568575233023,43.703616639580105,51.96817033815077,49.450871868751534,66.20307471329312,178.5080719533728,47.33282456214755,8.3,78.0,39.94559806108846,82.0,120.98341890332271,1.5005337339840403,90.0,18.700000000000003,125.0,1963.584647796441,34.0,386.72,152.6,97.0,330.8994801094751,68,377.2514533471075,52,127.0,56.0,74.0,106.0,20.0,5.0,7.0,-3.3,0.8889166666666667,63,1.71,-0.93,-2.67,38,-2.286,40,20.0,51.0,-0.3103663546089036,-2.86
890,Bowling Green,Mid-American,2023,1.0,219.0,15.0,25.0,5.0,11.0,13.0,2.0,282.0,14.0,1.0,462.0,23.0,2454.0,356.0,213.0,17.0,17.0,90.0,792.0,23823.0,50.5,148.0,19.0,429.0,22.0,1786.0,52.0,157.0,4240.0,19.0,26.38461538461538,31.227786752827143,64.51242983159584,397.05,#2b1000,#492000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/189.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/189.png']",0.2883333333333333,35.45133333333333,-5.514,90.0,72.0,71.0,57.125,34.963,66.822,13.0,7.0,6.0,8.0,5.0,3.0,38.54729097300617,51.48836393206585,54.9077420430904,61.83918100684156,45.2111209361788,78.31544686840255,45.538692061610696,32.62136435748283,91.14033898305084,59.07900223835234,47.67921656624248,52.29014259144449,54.38551418209428,77.77805800756619,56.77837116154871,66.6,70.1,30.700000000000003,1.0,74.61538461538461,48.03478260869565,31.227786752827143,80.75000000000004,-0.8910891089108759,47.67921656624248,38.54729097300617,54.9077420430904,370.0,52.2901425914445,38.04260985352863,45.2111209361788,59.07900223835233,51.48836393206585,61.83918100684157,156.3965736100957,51.845450188255846,0.2,94.0,39.81534183021255,83.0,143.94270872677637,2.1405405405405404,121.0,31.37643020594966,41.0,1633.068771852496,63.0,382.95,215.0,14.0,387.9775674560972,28,405.2367642707866,29,111.0,70.0,66.0,32.0,33.0,14.0,114.0,-3.3,0.8791666666666668,59,-0.98,-3.24,-4.61,76,-4.149,69,33.0,67.0,-0.3103663546089036,-2.86
891,Florida Atlantic,American Athletic,2018,25.95528455284553,287.0,24.0,44.0,6.0,5.0,12.0,0.0,47.0,15.0,34.0,723.0,30.0,2844.0,364.0,226.0,11.0,14.0,79.0,754.0,21162.0,1.0,69.0,16.0,566.0,35.0,2902.0,56.0,170.0,5746.0,21.0,69.53846153846153,16.260317460317466,45.26884681583477,352.7,#00447c,#d31245,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2226.png']",0.1343333333333333,27.276333333333337,-5.371,92.0,99.0,84.0,41.303,44.556,40.777,12.0,5.0,7.0,8.0,3.0,5.0,53.00257681010447,59.09083859638963,61.13510991878459,37.60417120152243,48.8628599839913,56.54017857142858,52.02593358555646,63.41860465116278,46.71374719718116,60.261901305194456,62.83254789996904,29.12434933487566,43.821169276634976,33.025316455696185,66.5316129032258,71.6,68.3,45.95595437499336,3.268662232076866,31.46153846153846,27.894091136705043,16.260317460317466,33.648936170212835,-2.8971962616822253,62.83254789996904,53.00257681010447,61.13510991878459,508.6904943181215,29.12434933487565,42.82274741506647,48.8628599839913,60.26190130519446,59.09083859638962,37.60417120152243,158.08734178527658,53.32624296933114,-0.1,81.0,46.78715889384401,85.0,87.76451991471356,1.482237251181007,91.0,25.112500000000004,97.0,1097.3717775865366,85.0,367.3,169.8,81.0,367.4245232255306,33,362.7452251895519,73,78.0,57.0,70.0,27.0,100.0,99.0,86.0,-3.4,0.9786363636363636,103,-1.88,-4.32,-5.86,96,-5.175,96,24.0,69.0,-0.3143280743830743,-2.9
892,Houston,Big 12,2023,73.47417499870487,230.0,7.0,27.0,2.0,5.0,12.0,1.0,152.0,13.0,67.0,625.0,29.0,2897.0,407.0,260.0,9.0,24.0,68.0,590.0,20118.0,1.0,100.0,15.0,359.0,10.0,1425.0,56.0,154.0,4322.0,15.0,51.76923076923077,41.59159935379644,10.41571772253408,335.3,#c92a39,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/248.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png']",0.2575,53.499,-2.113,76.0,82.0,50.0,36.881,51.077,53.212,12.0,4.0,8.0,9.0,2.0,7.0,29.85790457899523,31.34545183470448,51.294210258544666,50.24947001758335,34.87228687629189,20.629310344827587,59.40439270632493,41.33955857385399,54.05728813559321,23.89706395252186,40.26572617946347,31.313440140959926,19.251716683998524,31.461538461538453,47.790387182910536,71.8,71.8,56.164126718833096,7.588561363518623,49.230769230769226,10.8608695652174,41.59159935379644,33.08333333333334,2.47524752475249,40.26572617946347,29.85790457899523,51.294210258544666,601.4920610803008,31.31344014095994,64.6711051930759,34.87228687629189,23.89706395252186,31.34545183470448,50.24947001758338,130.03304651766712,36.91939791977359,-9.5,94.0,39.627672375231406,84.0,134.6365557582768,0.9808940768733329,44.0,28.218390804597703,72.0,652.1720146553126,128.0,384.7,154.8,91.0,267.7853694059863,106,279.99265983812734,122,60.0,98.0,120.0,43.0,71.0,76.0,45.0,-3.4,0.876,58,-1.51,-4.43,-6.44,94,-5.809,99,23.0,60.0,-0.3197671118767206,-2.95
893,Southern Miss,Sun Belt,2022,39.17129211307602,233.0,12.0,19.0,12.0,7.0,13.0,3.0,212.0,14.0,1.0,474.0,23.0,2698.0,346.0,191.0,16.0,20.0,87.0,774.0,22334.0,1.0,308.0,26.0,476.0,15.0,1842.0,60.0,177.0,4540.0,26.0,67.0,34.80557151062608,59.93993115318417,372.23,#FFAA3C,#ffc423,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2572.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2572.png']",0.4297499999999999,22.5605,-6.085,92.0,85.0,111.0,56.825,27.946,59.978,13.0,7.0,6.0,8.0,4.0,4.0,28.71248971988504,72.7580968326711,64.54219446940894,34.046415050195776,34.419235501965886,20.37266187050361,71.00427401945493,37.15979708306912,45.85411034639091,72.69072422158312,54.29737402413059,38.21958580684608,52.40572022312151,88.86250000000004,33.45454545454547,67.7,72.6,38.66747119190352,4.470117464825092,34.0,43.11475338089196,34.80557151062608,84.42696629213478,4.94505494505492,54.29737402413059,28.71248971988504,64.54219446940894,442.431556290032,38.2195858068461,37.55625990491284,34.419235501965886,72.69072422158312,72.7580968326711,34.04641505019575,146.12372979983195,51.19485929928498,-5.7,80.0,54.43107686444908,83.0,68.47388569273122,1.749423134485035,103.0,37.35484949832775,14.0,1575.4874150930211,42.0,407.77,221.6,31.0,362.210729605349,72,334.1832747953016,68,89.0,109.0,12.0,34.0,96.0,107.0,104.0,-3.1,0.9135833333333332,89,-1.31,-3.66,-5.02,86,-4.274,86,39.0,102.0,-0.3322737807393544,-3.06
894,Georgia State,Sun Belt,2020,38.47800374632058,207.0,9.0,14.0,10.0,9.0,10.0,1.0,112.0,10.0,1.0,169.0,11.0,2303.0,307.0,179.0,12.0,18.0,55.0,583.0,17180.0,1.0,28.0,6.0,441.0,22.0,1937.0,75.0,166.0,4240.0,20.0,38.125,63.3205,64.6471,286.33,#1e539a,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2247.png']",0.236,73.872,-4.741,91.0,79.0,94.0,54.525,45.654,53.426,10.0,6.0,4.0,8.0,4.0,4.0,50.51264510581686,59.50414281998411,56.69499348662711,28.91790733024311,48.33317704428423,49.664,64.17753995922303,76.30319148936171,39.09306723806036,66.65467581167314,86.49299070546337,50.39730863099622,77.56467951124672,61.890504704875966,43.67592592592594,65.6,70.6,28.259882184540857,4.407091249665507,62.875,61.28247642226954,63.3205,62.80346820809253,2.275862068965509,86.49299070546337,50.51264510581686,56.69499348662711,347.8171107685532,50.39730863099621,40.49740932642487,48.33317704428423,66.65467581167316,59.50414281998411,28.917907330243096,174.46610213134147,51.769590266438094,1.1,93.0,78.42038143277739,85.0,126.0327676827474,1.6761682561038342,118.0,25.03030303030303,81.0,1954.78,22.0,313.67,189.6,10.0,417.7658510062905,30,364.5462192462446,47,108.0,79.0,49.0,43.0,107.0,49.0,97.0,-2.8,1.0979,127,-0.06,-1.85,-3.0,72,-2.182,74,32.0,74.0,-0.334123617010971,-3.08
