,team,conference,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,avg_talent,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
112,Akron,Mid-American,2013,11.449296546683719,227.0,7.0,18.0,11.0,6.0,12.0,1.0,132.0,10.0,1.0,817.0,44.0,2633.0,419.0,234.0,13.0,18.0,78.0,642.0,21001.0,1.0,72.0,22.0,418.0,12.0,1471.0,72.0,183.0,4104.0,21.0,61.75,49.06936416184972,28.005891016200295,350.02,#00285e,#84754e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2006.png']",0.163,22.98,-12.121,108.0,96.0,87.0,42.492,28.212,36.57,12.0,5.0,7.0,8.0,4.0,4.0,37.59308587315954,70.98363216037836,47.37718235015814,78.08357878046802,26.146804136212552,63.82692307692307,47.72079197041245,36.80851063829787,29.140410958904113,71.38949189346629,95.19417475728156,29.471898734177216,47.88349753694582,61.54747225647351,55.37417943107222,71.1,67.9,22.436802320471127,1.9499360496985196,39.25,24.03547486033517,49.06936416184972,58.75000000000004,-2.136752136752122,95.19417475728156,37.59308587315954,47.37718235015814,294.880021095192,29.471898734177216,54.77157360406091,26.146804136212552,71.38949189346629,70.98363216037836,78.08357878046803,183.12501230598548,55.26229586564048,-3.5,103.0,22.23473924864009,113.0,163.36269742662094,2.1771566537997233,118.0,18.640909090909105,118.0,1079.9797952758363,100.0,369.98,76.0,107.0,379.4064344206208,76,371.2517025967641,24,120.0,105.0,46.0,44.0,68.0,73.0,78.0,-11.6,0.8264166666666667,37,,,,123,,123
113,UL Monroe,Sun Belt,2013,1.0,212.0,6.0,20.0,9.0,6.0,12.0,2.0,229.0,14.0,34.0,643.0,34.0,2850.0,471.0,262.0,13.0,22.0,61.0,503.0,23412.0,20.8,127.0,18.0,389.0,10.0,1474.0,77.0,203.0,4324.0,23.0,66.25,45.03497109826591,13.60382916053019,390.2,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']",0.1765,35.176,-10.467,106.0,86.0,100.0,43.663,31.748,28.624,12.0,6.0,6.0,7.0,4.0,3.0,26.56679920477137,70.75514329580348,44.0280935080126,75.32450356591602,20.440007659887584,77.64516129032258,41.17746970253397,31.461538461538467,24.265,74.50749080687201,68.28155339805825,37.76444444444444,45.87404761904762,31.63995067817511,38.58533916849014,75.4,69.9,23.11445240397293,1.0,34.75,46.25793296089384,45.03497109826591,19.333333333333314,1.2820512820512988,68.28155339805825,26.56679920477137,44.0280935080126,301.04047639975386,37.76444444444445,72.23477157360406,20.440007659887584,74.507490806872,70.75514329580348,75.32450356591603,168.12003900754945,51.93700634021051,-10.7,117.0,21.798390226021496,114.0,174.18141273707667,1.670871658241939,104.0,20.467320261437905,111.0,754.9429608599296,115.0,329.8,92.0,82.0,309.7790354417615,118,352.6634597430645,47,118.0,120.0,47.0,54.0,84.0,86.0,30.0,-11.9,0.9696363636363636,107,-1.16,-3.32,-4.75,63,-3.831,62
114,Air Force,Mountain West,2013,33.0332541567696,230.0,16.0,27.0,9.0,5.0,12.0,0.0,38.0,4.0,1.0,657.0,29.0,1259.0,174.0,93.0,4.0,8.0,53.0,428.0,20284.0,1.0,23.0,7.0,637.0,30.0,3152.0,76.0,172.0,4411.0,13.0,66.25,62.94653179190752,61.00589101620029,338.07,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']",0.081,2.437,-16.682,115.0,115.0,91.0,10.449,47.519,54.234,12.0,2.0,10.0,8.0,0.0,8.0,60.50426159687365,37.663831964981796,20.1286443892958,83.34884835847983,47.917575748465275,75.55555555555556,14.623198199969622,27.205882352941174,49.785000000000004,43.82443824120736,88.46601941747574,11.56,5.403309692671394,43.969173859432814,49.41684901531728,72.8,68.7,32.00330711083765,3.9121140142517814,34.75,17.426256983240222,62.94653179190752,43.1666666666667,-0.7692307692307594,88.46601941747574,60.50426159687365,20.1286443892958,381.84824646216055,11.560000000000002,81.65736040609137,47.917575748465275,43.82443824120736,37.6638319649818,83.34884835847984,176.6352859332983,48.897933383217286,-6.6,110.0,21.633312925577442,115.0,174.23305665109564,1.1208641232883412,62.0,21.840886699507394,104.0,1877.7556382430812,28.0,381.93,46.0,124.0,351.16442876706844,101,302.8048499329274,113,93.0,50.0,124.0,114.0,32.0,86.0,13.0,-11.9,0.9925454545454546,118,-5.47,-7.69,-9.02,97,-8.203,96
115,UTEP,Conference USA,2013,14.314217848659652,218.0,14.0,21.0,8.0,9.0,12.0,0.0,0.0,10.0,67.0,1130.0,46.0,1959.0,292.0,169.0,3.0,14.0,48.0,409.0,23225.0,1.0,87.0,16.0,534.0,17.0,2216.0,75.0,187.0,4175.0,18.0,70.75,51.27254335260116,73.01030927835049,387.08,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']",0.24233333333333332,21.44633333333333,-21.539,118.0,120.0,109.0,6.252,28.089,51.637,12.0,2.0,10.0,8.0,1.0,7.0,32.9584990059642,57.78812691914021,38.490566998358986,71.61423441697363,29.604451503550358,77.15384615384616,13.403128513013904,26.739999999999995,44.67780320366133,53.085270646063975,95.19417475728156,19.692413793103448,3.900432900432902,44.21331689272505,42.48468271334791,72.8,69.6,23.33743517623275,2.210383440787241,30.25,44.532346368715054,51.27254335260116,43.1666666666667,0.7692307692307736,95.19417475728156,32.9584990059642,38.490566998358986,303.06759251120684,19.692413793103455,84.04441624365482,29.604451503550358,53.085270646063975,57.78812691914021,71.61423441697363,174.91861169349235,47.25685824834189,-7.5,118.0,18.618606844853332,116.0,183.2431983554303,1.3495339327146172,82.0,26.80271739130434,86.0,2005.1882857596881,20.0,332.92,94.0,76.0,331.01798382474016,108,316.0825316922905,106,117.0,115.0,99.0,71.0,101.0,97.0,9.0,-13.4,0.9108333333333333,90,-5.63,-7.72,-8.97,98,-8.317,98
116,New Mexico State,Conference USA,2013,14.314217848659652,234.0,4.0,11.0,13.0,10.0,12.0,0.0,84.0,13.0,1.0,835.0,47.0,2886.0,407.0,265.0,10.0,18.0,51.0,455.0,21681.0,1.0,91.0,14.0,444.0,14.0,1699.0,62.0,172.0,4585.0,26.0,70.75,39.65578034682082,23.907216494845358,361.35,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']",0.205,49.074999999999996,-25.498,122.0,117.0,94.0,16.206,25.161,29.791,12.0,2.0,10.0,0.0,0.0,0.0,47.41308653654281,49.588466230142586,40.76137666611541,76.60667862755098,41.406651508701415,59.23529411764706,37.66339646398404,24.760000000000005,49.472245762711864,51.75708139238531,95.19417475728156,30.682162162162165,34.491656288916566,34.32552404438967,63.281181619256,74.1,67.3,25.112595587588995,2.210383440787241,30.25,30.301787709497205,39.65578034682082,31.25000000000007,-3.1623931623931583,95.19417475728156,47.41308653654281,40.76137666611541,319.2054144326272,30.68216216216217,78.26522842639594,41.406651508701415,51.757081392385295,49.58846623014258,76.60667862755099,178.80119882527893,51.25555682690642,-5.6,121.0,17.262883894272452,117.0,188.58454893350387,1.4254144178874326,86.0,17.465957446808517,120.0,904.8146333651154,110.0,358.65,112.0,44.0,355.999504094662,98,346.1478157942089,59,114.0,81.0,117.0,63.0,74.0,97.0,16.0,-14.1,0.894909090909091,77,,,,124,,124
117,Western Michigan,Mid-American,2013,11.449296546683719,212.0,10.0,22.0,8.0,11.0,12.0,0.0,23.0,18.0,1.0,860.0,43.0,2532.0,438.0,215.0,8.0,12.0,83.0,724.0,20627.0,1.0,89.0,11.0,389.0,10.0,1394.0,58.0,188.0,3926.0,26.0,73.0,24.777167630057804,38.63328424153166,343.78,#532e1f,#8b7f79,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2711.png']",-0.010500000000000002,0.4004999999999992,-19.309,117.0,123.0,89.0,30.412,13.547,43.677,12.0,1.0,11.0,8.0,1.0,7.0,34.22510618392275,57.23013306038894,21.252464017127267,82.67116253316293,13.069272092443875,54.99999999999999,41.996025990066,35.03125,40.94269230769231,64.9958519907579,80.24271844660194,34.88483516483517,24.1129696969697,51.6596794081381,68.04704595185994,72.4,66.8,33.62401116287246,1.9499360496985196,28.0,20.584301675977628,24.777167630057804,46.83333333333328,-4.01709401709401,80.24271844660194,34.22510618392275,21.252464017127267,396.58191966247693,34.88483516483517,44.46954314720812,13.069272092443875,64.9958519907579,57.23013306038893,82.67116253316294,151.15429880143017,45.573998312967284,-18.9,116.0,14.76713542943734,118.0,180.82000663030766,1.825600119683172,109.0,22.490909090909085,101.0,1049.0856944645448,105.0,376.22,138.0,13.0,297.4452661382999,123,383.8029710086972,11,88.0,113.0,102.0,111.0,36.0,102.0,98.0,-15.3,0.9744545454545456,111,-6.39,-8.45,-9.83,103,-9.017,102
118,Southern Miss,Sun Belt,2013,1.0,208.0,7.0,16.0,12.0,13.0,12.0,0.0,43.0,26.0,1.0,1124.0,57.0,2911.0,485.0,249.0,6.0,19.0,67.0,508.0,19399.0,1.0,161.0,13.0,335.0,5.0,875.0,53.0,179.0,3786.0,38.0,100.0,21.22919075144509,35.87923416789396,323.32,#FFAA3C,#ffc423,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2572.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2572.png']",0.131,24.7705,-23.667,121.0,121.0,81.0,24.709,7.92,36.07,12.0,1.0,11.0,8.0,1.0,7.0,24.04659591091584,62.71033776867962,39.882657878456456,83.6760728698514,1.0,62.875,63.89889977290953,34.0,29.947368421052644,64.84453278130661,73.7864077669903,19.007578947368422,14.951573849878935,63.378545006165254,64.03938730853393,70.9,67.1,39.04303638920631,1.0,1.0,9.268435754189937,21.22919075144509,60.58333333333327,-3.504273504273499,73.7864077669903,24.04659591091584,39.882657878456456,445.84578535642095,19.007578947368415,71.60659898477158,1.0,64.8445327813066,62.71033776867962,83.67607286985141,150.22673896349852,46.02669953486832,-19.4,114.0,11.030042603296497,119.0,181.8099408859643,1.1394074289474136,66.0,28.30391363022941,74.0,956.8199242056635,108.0,396.68,182.0,1.0,328.8681063354374,111,358.22527809679264,39,80.0,121.0,77.0,66.0,30.0,124.0,31.0,-17.1,0.8995833333333333,82,-5.75,-8.2,-9.78,99,-8.846,99
119,Florida International,Conference USA,2013,14.314217848659652,156.0,10.0,23.0,10.0,7.0,12.0,0.0,48.0,10.0,1.0,693.0,33.0,1713.0,293.0,153.0,7.0,8.0,58.0,509.0,22776.0,1.0,153.0,17.0,445.0,5.0,915.0,39.0,173.0,2628.0,20.0,70.75,1.0,35.4418262150221,379.6,#001538,#c5960c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2229.png']",0.044000000000000004,4.702999999999999,-27.467,126.0,124.0,93.0,15.865,6.011,54.418,12.0,1.0,11.0,8.0,1.0,7.0,5.429582097459161,62.065153320901274,50.716507838282354,83.42605670307591,1.063632986074463,54.99999999999999,54.530948009023646,28.627906976744185,37.407943925233646,64.15346719726713,85.58252427184466,11.56,23.706575342465754,59.228113440197305,61.76477024070023,70.9,67.3,32.30678122527908,2.210383440787241,30.25,40.395363128491624,1.0,60.58333333333327,-3.1623931623931583,85.58252427184466,5.429582097459161,50.716507838282354,384.6071020479916,11.560000000000002,71.48096446700508,1.063632986074463,64.15346719726713,62.065153320901274,83.42605670307593,155.78168821544335,44.475733357176715,-16.7,124.0,10.772320970126456,120.0,193.92589951157743,1.3234284996029184,81.0,26.39999999999999,88.0,750.4698576337753,116.0,340.4,82.0,97.0,311.55130864288157,117,349.0052983639224,55,92.0,124.0,84.0,34.0,31.0,97.0,33.0,-17.2,0.978909090909091,114,-6.24,-8.39,-9.82,101,-8.949,100
120,Miami (OH),Mid-American,2013,11.449296546683719,156.0,11.0,26.0,10.0,9.0,12.0,0.0,35.0,11.0,1.0,894.0,48.0,1491.0,286.0,131.0,10.0,8.0,52.0,410.0,20588.0,1.0,139.0,15.0,451.0,5.0,1219.0,41.0,167.0,2710.0,21.0,61.75,6.751156069364171,33.546391752577314,343.13,#a4000c,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/193.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/193.png']",0.036000000000000004,4.3855,-26.393,124.0,125.0,92.0,21.145,4.605,72.115,12.0,0.0,12.0,8.0,0.0,8.0,27.04025844930416,38.64274153276216,32.48863574665222,91.36117160146834,12.979560609701778,58.90566037735849,34.38252259366742,36.75000000000001,35.05760649087222,56.515012632762975,83.41990291262137,18.779591836734696,31.030219146482125,38.47595561035759,63.06455142231947,73.6,66.6,29.795233805045267,1.9499360496985196,39.25,20.22480446927372,6.751156069364171,35.8333333333334,-4.358974358974365,83.41990291262137,27.04025844930416,32.48863574665222,361.77485277313883,18.779591836734696,83.91878172588832,12.979560609701778,56.51501263276297,38.64274153276217,91.36117160146836,159.64584573519585,43.17123009544195,-14.8,119.0,10.45699679707942,121.0,188.2092327968488,1.1333015461334515,65.0,20.891666666666666,109.0,767.0335624118546,114.0,376.87,98.0,69.0,287.692496299663,124,340.1706755169199,68,100.0,119.0,123.0,81.0,6.0,73.0,10.0,-17.4,0.9123333333333333,91,-7.26,-9.55,-10.95,104,-10.168,104
121,Eastern Michigan,Mid-American,2013,11.449296546683719,222.0,12.0,21.0,9.0,4.0,12.0,1.0,66.0,14.0,34.0,1288.0,69.0,2137.0,336.0,178.0,7.0,14.0,64.0,511.0,21569.0,1.0,59.0,8.0,445.0,13.0,1896.0,55.0,162.0,4033.0,23.0,84.25,33.64710982658961,57.57142857142858,359.48,#00331b,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2199.png']",0.0695,12.594,-26.06,123.0,118.0,98.0,6.846,22.641,20.949,12.0,2.0,10.0,8.0,1.0,7.0,37.33430859601597,43.614486121982054,45.05467012876963,85.85162980951947,28.324190534241247,75.85365853658537,29.396296101988355,26.603448275862064,54.80121359223301,50.92739546330357,95.19417475728156,18.6352,24.515686274509804,31.273736128236763,58.94857768052519,74.4,67.9,25.828315900501014,1.9499360496985196,16.75,29.26754189944134,33.64710982658961,28.49999999999997,-2.136752136752122,95.19417475728156,37.33430859601597,45.05467012876963,325.7119627318274,18.635199999999998,71.22969543147208,28.324190534241247,50.92739546330357,43.61448612198205,85.85162980951948,162.73009941798776,48.517780108972,-13.3,122.0,8.539098938354792,122.0,190.1374573941431,1.5688708382526564,94.0,19.54166666666667,116.0,1517.8563363611343,57.0,360.52,80.0,102.0,342.4310347831189,104,339.3819509434254,71,112.0,108.0,121.0,51.0,22.0,120.0,34.0,-18.3,0.9893636363636364,117,-5.37,-7.59,-8.97,95,-8.268,97
122,Georgia State,Sun Belt,2013,1.0,208.0,9.0,20.0,11.0,10.0,12.0,0.0,16.0,12.0,1.0,1160.0,58.0,3036.0,430.0,218.0,6.0,18.0,77.0,569.0,20153.0,20.8,142.0,17.0,364.0,9.0,1227.0,60.0,181.0,4263.0,23.0,73.0,31.35809248554915,37.90427098674521,335.88,#1e539a,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2247.png']",0.188,32.163,-23.121,119.0,125.0,117.0,18.431,15.15,38.597,12.0,0.0,12.0,7.0,0.0,7.0,27.38932357597045,56.2006362156948,83.10890938914497,74.61970392974875,32.31509585504693,65.86206896551724,39.236524258375155,31.9375,43.49324055666005,62.23864662256399,80.92233009708738,26.300000000000004,14.689208633093527,28.588162762022208,70.21334792122538,74.8,66.3,12.79524479212446,1.0,28.0,16.21502793296088,31.35809248554915,24.833333333333385,-4.871794871794862,80.92233009708738,27.38932357597045,83.10890938914497,207.22949811022235,26.299999999999997,63.942893401015226,32.31509585504693,62.23864662256399,56.200636215694786,74.61970392974877,167.14121458313014,55.97871926469498,-11.2,120.0,4.394618371965126,123.0,185.6663900805529,2.7457480966216363,124.0,19.852941176470587,113.0,1099.6563445903957,99.0,384.12,108.0,50.0,357.42241490316434,95,365.00307524589294,31,124.0,118.0,104.0,1.0,87.0,102.0,53.0,-20.3,0.8616666666666667,58,-5.99,-7.67,-8.72,96,-8.097,95
123,Massachusetts,FBS Independents,2013,13.724465558194773,182.0,9.0,22.0,8.0,11.0,12.0,0.0,41.0,18.0,34.0,1227.0,61.0,1877.0,339.0,177.0,8.0,9.0,60.0,459.0,21415.0,1.0,147.0,12.0,448.0,5.0,1502.0,67.0,186.0,3379.0,26.0,73.0,39.5699421965318,31.27835051546392,356.92,#971B2F,#B1B3B3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/113.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png']",0.115,10.961,-23.188,120.0,122.0,83.0,24.56,12.043,30.385,12.0,1.0,11.0,8.0,1.0,7.0,30.739158797216703,53.386838461075314,25.260699799531693,87.13260065101788,8.784516708506988,71.125,41.43734834106144,35.34693877551021,40.79932885906041,66.77703467423547,79.49514563106797,11.56,27.8716577540107,48.24167694204688,69.78008752735231,72.9,66.5,13.853597169728399,2.156769596199525,28.0,27.851675977653628,39.5699421965318,42.24999999999995,-4.529914529914521,79.49514563106797,30.739158797216703,25.260699799531693,216.85088336116726,11.560000000000002,77.76269035532995,8.784516708506988,66.77703467423545,53.38683846107531,87.1326006510179,161.16308730943922,45.34680818193067,-14.1,123.0,4.185610656061562,124.0,188.9598650701589,2.1166618871251313,117.0,25.96475409836065,92.0,1051.0097656079297,104.0,363.08,138.0,13.0,305.0835462194317,119,364.7828289482517,32,123.0,117.0,111.0,101.0,17.0,102.0,18.0,-20.4,0.9801818181818182,115,-6.33,-8.41,-9.82,102,-9.083,103
